Player,2021-22,2020-21,2019-20,2018-19,2017-18,2016-17,2015-16,2014-15,2013-14,2012-13,2011-12,2010-11,2009-10,2008-09,2007-08,2006-07,2005-06,2004-05,2003-04,2002-03,2001-02,2000-01,1999-00,1998-99,1997-98,1996-97
Emanual Davis,,,,,,,,,,,,,,,,,,,,1245867.0,1092660.0,961337.0,833724.0,,553731.0,381449.0
J.R. Reid,,,,,,,,,,,,,,,,,,,,1208209.0,,3467118.0,3269506.0,1300140.0,1101699.0,
Erick Barkley,,,,,,,,,,,,,,,,,,,,1030753.0,973831.0,1122400.0,,,,
Felipe Lopez,,,,,,,,,,,,,,,,,,,,962693.0,863703.0,1309814.0,,1000107.0,,
Olumide Oyedeji,,,,,,,,,,,,,,,,,,,,887180.0,711065.0,499531.0,,,,
Lavor Postell,,,,,,,,,,,,,,,,,,,,887180.0,711065.0,499531.0,,,,
Ruben Wolkowyski,,,,,,,,,,,,,,,,,,,,887180.0,832465.0,499531.0,,,,
Kenny Satterfield,,,,,,,,,,,,,,,,,,,,773910.0,508005.0,,,,,
Greg Foster,,,,,,,,,,,,,,,,,,,,607051.0,2692914.0,2773694.0,2621917.0,980105.0,854240.0,728221.0
Igor Rakocevic,,,,,,,,,,,,,,,,,,,,527772.0,,,,,,
Ken Johnson,,,,,,,,,,,,,,,,,,,,527772.0,,,,,,
Mike Batiste,,,,,,,,,,,,,,,,,,,,527772.0,,,,,,
Chris Owens,,,,,,,,,,,,,,,,,,,,527772.0,,,,,,
Tito Maddox,,,,,,,,,,,,,,,,,,,,527772.0,,,,,,
Vincent Yarbrough,,,,,,,,,,,,,,,,,,,,527772.0,,,,,,
Predrag Savovic,,,,,,,,,,,,,,,,,,,,527772.0,,,,,,
Reggie Slater,,,,,,,,,,,,,,,,,,,,486192.0,986059.0,1061410.0,,666738.0,593222.0,
Art Long,,,,,,,,,,,,,,,,,,,,346216.0,711065.0,,40868.0,,,
Oscar Torres,,,,,,,,,,,,,,,,,,,,254824.0,508005.0,,,,,
Adam Harrington,,,,,,,,,,,,,,,,,,,,212397.0,,,,,,
John Crotty,,,,,,,,,,,,,,,,,,,,208673.0,1526382.0,1260770.0,2022189.0,1840197.0,711867.0,
Pete Mickeal,,,,,,,,,,,,,,,,,,,,205960.0,,499531.0,,,,
Ratko Varda,,,,,,,,,,,,,,,,,,,,188758.0,508005.0,,,,,
Soumaila Samake,,,,,,,,,,,,,,,,,,,,188758.0,711065.0,499531.0,,,,
Dean Oliver,,,,,,,,,,,,,,,,,,,,179320.0,508005.0,,,,,
Mark Strickland,,,,,,,,,,,,,,,,,,,,91160.0,1092660.0,3782310.0,3763856.0,3500377.0,461442.0,429130.0
Antonio Harvey,,,,,,,,,,,,,,,,,,,,91160.0,1092660.0,962913.0,833724.0,,,429130.0
Guy Rucker,,,,,,,,,,,,,,,,,,,,52777.0,,,,,,
Paul Shirley,,,,,,,,,,,,,,,,,,,,45054.0,,,,,,
Jayson Williams,,,,,,,,,,,,,,,,,,,,,23086528.0,21748287.0,20230072.0,18335312.0,4237305.0,3901186.0
Mitch Richmond,,,,,,,,,,,,,,,,,,,,,16790202.0,15759628.0,16347533.0,4167116.0,5084766.0,6198552.0
Derrick McKey,,,,,,,,,,,,,,,,,,,,,9158292.0,8510199.0,7846815.0,7000755.0,6101719.0,5201582.0
Isaac Austin,,,,,,,,,,,,,,,,,,,,,8693836.0,8667795.0,7878613.0,8334233.0,650850.0,429130.0
Mookie Blaylock,,,,,,,,,,,,,,,,,,,,,8242462.0,7564621.0,6865963.0,6000647.0,5084766.0,4854810.0
Bobby Phills,,,,,,,,,,,,,,,,,,,,,7967714.0,7312467.0,6637098.0,5800626.0,4915273.0,3134820.0
Rex Chapman,,,,,,,,,,,,,,,,,,,,,5876570.0,5515870.0,5149472.0,4667170.0,553731.0,429130.0
Tyrone Nesby,,,,,,,,,,,,,,,,,,,,,4976005.0,4712129.0,4441080.0,479218.0,,
Dean Garrett,,,,,,,,,,,,,,,,,,,,,4945477.0,4538773.0,4119578.0,3600388.0,3050859.0,429130.0
Cedric Henderson,,,,,,,,,,,,,,,,,,,,,4579146.0,4255099.0,3923407.0,,423730.0,
Johnny Newman,,,,,,,,,,,,,,,,,,,,,4083071.0,3151925.0,1798228.0,1666846.0,2245771.0,2123979.0
Chris Gatling,,,,,,,,,,,,,,,,,,,,,3822407.0,8746593.0,7969749.0,7110767.0,6197312.0,5283074.0
John Starks,,,,,,,,,,,,,,,,,,,,,3777795.0,3545916.0,6539013.0,6667386.0,8665288.0,3316875.0
Michael Smith,,,,,,,,,,,,,,,,,,,,,3663316.0,3467118.0,5983196.0,3633725.0,3254250.0,2722161.0
Terry Porter,,,,,,,,,,,,,,,,,,,,,3663316.0,3467118.0,3269506.0,1666846.0,3389844.0,3077603.0
Grant Long,,,,,,,,,,,,,,,,,,,,,3663316.0,3467118.0,3269506.0,4962202.0,4424314.0,3918525.0
Vinny Del Negro,,,,,,,,,,,,,,,,,,,,,3472519.0,3309522.0,3146900.0,2916981.0,3896247.0,3507600.0
Dell Curry,,,,,,,,,,,,,,,,,,,,,3205402.0,3151925.0,3432981.0,1666846.0,6203414.0,3172965.0
Tom Hammonds,,,,,,,,,,,,,,,,,,,,,2747487.0,1780838.0,2942555.0,,1644074.0,1855231.0
Trajan Langdon,,,,,,,,,,,,,,,,,,,,,2449659.0,2364133.0,2279303.0,,,
Dana Barros,,,,,,,,,,,,,,,,,,,,,2442211.0,5831062.0,5721636.0,5833963.0,5762734.0,5895126.0
Roshown McLeod,,,,,,,,,,,,,,,,,,,,,2303311.0,1542237.0,1495406.0,1233466.0,,
William Avery,,,,,,,,,,,,,,,,,,,,,2100179.0,2026940.0,1956015.0,,,
Will Perdue,,,,,,,,,,,,,,,,,,,,,2014824.0,3545916.0,8664192.0,7289120.0,3368657.0,2677081.0
Eldridge Recasner,,,,,,,,,,,,,,,,,,,,,1984296.0,1891155.0,1798228.0,,553731.0,429130.0
Cal Bowdler,,,,,,,,,,,,,,,,,,,,,1800703.0,1737971.0,1677060.0,,,
Dan Majerle,,,,,,,,,,,,,,,,,,,,,1526382.0,6382649.0,5885111.0,5483925.0,4779680.0,4074573.0
Felton Spencer,,,,,,,,,,,,,,,,,,,,,1526382.0,1575962.0,833724.0,2750296.0,3691707.0,4671021.0
Sam Mitchell,,,,,,,,,,,,,,,,,,,,,1526382.0,3735032.0,3269506.0,,2372890.0,2080633.0
Don MacLean,,,,,,,,,,,,,,,,,,,,,1474256.0,5009197.0,4577309.0,4100442.0,3593234.0,3086272.0
Tim James,,,,,,,,,,,,,,,,,,,,,1439762.0,1234168.0,1190950.0,,,
Vonteego Cummings,,,,,,,,,,,,,,,,,,,,,1236369.0,1193319.0,1151520.0,,,
Carlos Rogers,,,,,,,,,,,,,,,,,,,,,1188059.0,3467118.0,3432981.0,3333693.0,3220351.0,1983536.0
Larry Robinson,,,,,,,,,,,,,,,,,,,,,1092660.0,962913.0,,,,
Victor Alexander,,,,,,,,,,,,,,,,,,,,,997261.0,,,,,
Harold Jamison,,,,,,,,,,,,,,,,,,,,,915829.0,,493491.0,,,
Shawnelle Scott,,,,,,,,,,,,,,,,,,,,,901862.0,864415.0,,,847461.0,520158.0
Leon Smith,,,,,,,,,,,,,,,,,,,,,789689.0,762261.0,735508.0,,,
Vernon Maxwell,,,,,,,,,,,,,,,,,,,,,721978.0,4050223.0,2337697.0,1666846.0,,1733860.0
Khalid El-Amin,,,,,,,,,,,,,,,,,,,,,711065.0,499531.0,,,,
AJ Guyton,,,,,,,,,,,,,,,,,,,,,711065.0,499531.0,,,,
Chris Porter,,,,,,,,,,,,,,,,,,,,,711065.0,499531.0,,,,
Steve Goodrich,,,,,,,,,,,,,,,,,,,,,711065.0,,7403.0,,,
Hanno Mottola,,,,,,,,,,,,,,,,,,,,,711065.0,499531.0,,,,
Alvin Jones,,,,,,,,,,,,,,,,,,,,,508005.0,,,,,
Ernest Brown,,,,,,,,,,,,,,,,,,,,,508005.0,,,,,
Antonis Fotsis,,,,,,,,,,,,,,,,,,,,,508005.0,,,,,
Norm Richardson,,,,,,,,,,,,,,,,,,,,,508005.0,,,,,
Omar Cook,,,,,,,,,,,,,,,,,,,,,446054.0,,,,,
Sam Mack,,,,,,,,,,,,,,,,,,,,,266503.0,,514947.0,908431.0,771189.0,429130.0
Isaiah Rider,,,,,,,,,,,,,,,,,,,,,172171.0,1159908.0,8844015.0,8017532.0,7135621.0,6259237.0
Tang Hamilton,,,,,,,,,,,,,,,,,,,,,92927.0,,,,,
Joe Crispin,,,,,,,,,,,,,,,,,,,,,74342.0,,,,,
Mike Penberthy,,,,,,,,,,,,,,,,,,,,,43356.0,499531.0,,,,
Dickey Simpkins,,,,,,,,,,,,,,,,,,,,,39975.0,,2452129.0,,2093228.0,1803215.0
Sean Elliott,,,,,,,,,,,,,,,,,,,,,,8352603.0,8882159.0,8889293.0,9039583.0,9246680.0
Hersey Hawkins,,,,,,,,,,,,,,,,,,,,,,7501582.0,6807276.0,6073989.0,5295105.0,4514973.0
Chris Mullin,,,,,,,,,,,,,,,,,,,,,,7328226.0,6668322.0,5850631.0,4985613.0,4931100.0
Duane Causwell,,,,,,,,,,,,,,,,,,,,,,6303851.0,2773174.0,2423594.0,2053745.0,3840501.0
Cedric Ceballos,,,,,,,,,,,,,,,,,,,,,,6205353.0,5721636.0,1250134.0,4415271.0,4161266.0
Doug West,,,,,,,,,,,,,,,,,,,,,,5799543.0,5386512.0,4858857.0,4296627.0,3736470.0
Adam Keefe,,,,,,,,,,,,,,,,,,,,,,5342514.0,4904259.0,4417143.0,3898320.0,3381028.0
Greg Minor,,,,,,,,,,,,,,,,,,,,,,5106119.0,4708089.0,4200453.0,3661031.0,3120949.0
Dragan Tarlac,,,,,,,,,,,,,,,,,,,,,,3939907.0,,,,
Terry Mills,,,,,,,,,,,,,,,,,,,,,,3782310.0,833724.0,1908539.0,1694922.0,4260096.0
Dale Ellis,,,,,,,,,,,,,,,,,,,,,,3608954.0,3425216.0,2916981.0,3254250.0,2774177.0
A.C. Green,,,,,,,,,,,,,,,,,,,,,,3545916.0,2779080.0,8542735.0,8635776.0,8410959.0
Sam Perkins,,,,,,,,,,,,,,,,,,,,,,3545916.0,3146900.0,2975321.0,5711887.0,4733440.0
Detlef Schrempf,,,,,,,,,,,,,,,,,,,,,,3467118.0,3269506.0,5555599.0,5649739.0,5778958.0
Ron Harper,,,,,,,,,,,,,,,,,,,,,,3467118.0,3269506.0,8800950.0,7728844.0,6658025.0
Terry Cummings,,,,,,,,,,,,,,,,,,,,,,3467118.0,4250358.0,1916873.0,1694922.0,
Otis Thorpe,,,,,,,,,,,,,,,,,,,,,,3467118.0,3269506.0,7334125.0,9661055.0,12137026.0
Eric Murdock,,,,,,,,,,,,,,,,,,,,,,3309522.0,3146900.0,2916981.0,461442.0,
Billy Owens,,,,,,,,,,,,,,,,,,,,,,3309522.0,3416634.0,2916981.0,7161384.0,6541857.0
John Williams,,,,,,,,,,,,,,,,,,,,,,3309522.0,,2916981.0,7711895.0,7197256.0
Keith Closs,,,,,,,,,,,,,,,,,,,,,,3025848.0,2746385.0,2400259.0,2033906.0,
James Robinson,,,,,,,,,,,,,,,,,,,,,,2947050.0,3885264.0,3896253.0,2542383.0,2141318.0
Gary Grant,,,,,,,,,,,,,,,,,,,,,,2075493.0,1961703.0,1666846.0,1016953.0,866930.0
Dennis Scott,,,,,,,,,,,,,,,,,,,,,,1891155.0,1798228.0,2875309.0,4949172.0,5201582.0
Chuck Person,,,,,,,,,,,,,,,,,,,,,,1891155.0,833724.0,6434027.0,4186457.0,3571753.0
Zan Tabak,,,,,,,,,,,,,,,,,,,,,,1891155.0,1798228.0,,1610175.0,1387088.0
Joe Kleine,,,,,,,,,,,,,,,,,,,,,,1891155.0,833724.0,1666846.0,461442.0,2141318.0
Chris Carr,,,,,,,,,,,,,,,,,,,,,,1891155.0,147127.0,1666846.0,1525429.0,1300395.0
Elliot Perry,,,,,,,,,,,,,,,,,,,,,,1802901.0,3269506.0,3333693.0,3389844.0,3467721.0
Sherman Douglas,,,,,,,,,,,,,,,,,,,,,,1733559.0,1634753.0,3667062.0,7283503.0,6231496.0
Mirsad Turkcan,,,,,,,,,,,,,,,,,,,,,,1685334.0,1358063.0,1232466.0,,
Bill Curley,,,,,,,,,,,,,,,,,,,,,,1630333.0,192683.0,2573611.0,2260686.0,1947125.0
Tyrone Corbin,,,,,,,,,,,,,,,,,,,,,,1575962.0,833724.0,4000431.0,553731.0,429130.0
Mario Elie,,,,,,,,,,,,,,,,,,,,,,1575962.0,3146900.0,2916981.0,4118660.0,2427405.0
Pervis Ellison,,,,,,,,,,,,,,,,,,,,,,1575962.0,4495571.0,4033768.0,3542387.0,3051595.0
David Wingate,,,,,,,,,,,,,,,,,,,,,,1575962.0,833724.0,1666846.0,966105.0,970962.0
Jerome Kersey,,,,,,,,,,,,,,,,,,,,,,1575962.0,1634753.0,1666846.0,847461.0,429130.0
Kevin Edwards,,,,,,,,,,,,,,,,,,,,,,1575962.0,,,4474594.0,3953202.0
Terry Davis,,,,,,,,,,,,,,,,,,,,,,1455401.0,3146900.0,2916981.0,461442.0,3987880.0
Mahmoud Abdul-Rauf,,,,,,,,,,,,,,,,,,,,,,1258406.0,,,5593242.0,5374968.0
Sam Jacobson,,,,,,,,,,,,,,,,,,,,,,1211126.0,1215809.0,931767.0,,
Corey Benjamin,,,,,,,,,,,,,,,,,,,,,,1180648.0,1137788.0,900097.0,,
David Benoit,,,,,,,,,,,,,,,,,,,,,,1159908.0,,,1032370.0,880801.0
Todd Day,,,,,,,,,,,,,,,,,,,,,,1159908.0,833724.0,,461442.0,5054204.0
Todd Fuller,,,,,,,,,,,,,,,,,,,,,,962913.0,792855.0,2435262.0,2191940.0,1950593.0
Roy Rogers,,,,,,,,,,,,,,,,,,,,,,825016.0,792855.0,1437755.0,1293361.0,1151283.0
Etdrick Bohannon,,,,,,,,,,,,,,,,,,,,,,825016.0,,,461442.0,
Tyus Edney,,,,,,,,,,,,,,,,,,,,,,825016.0,,,677968.0,429130.0
Kornel David,,,,,,,,,,,,,,,,,,,,,,785617.0,331757.0,479218.0,,
Andrae Patterson,,,,,,,,,,,,,,,,,,,,,,785617.0,629380.0,479218.0,,
William Cunningham,,,,,,,,,,,,,,,,,,,,,,785617.0,,583396.0,84746.0,
Gerard King,,,,,,,,,,,,,,,,,,,,,,771433.0,751986.0,479218.0,,
Lazaro Borrell,,,,,,,,,,,,,,,,,,,,,,667420.0,493491.0,,,
Jonathan Kerner,,,,,,,,,,,,,,,,,,,,,,667420.0,8173.0,479218.0,,
Lari Ketner,,,,,,,,,,,,,,,,,,,,,,667420.0,150949.0,,,
Michael Hawkins,,,,,,,,,,,,,,,,,,,,,,667420.0,760207.0,583396.0,,
Mike Smith,,,,,,,,,,,,,,,,,,,,,,499531.0,,,,
Garth Joseph,,,,,,,,,,,,,,,,,,,,,,499531.0,,,,
Chris Carrawell,,,,,,,,,,,,,,,,,,,,,,499531.0,,,,
Ruben Garces,,,,,,,,,,,,,,,,,,,,,,499531.0,,,,
Paul McPherson,,,,,,,,,,,,,,,,,,,,,,499531.0,,,,
Ademola Okulaja,,,,,,,,,,,,,,,,,,,,,,499531.0,,,,
Terrance Roberson,,,,,,,,,,,,,,,,,,,,,,499531.0,,,,
Chris Herren,,,,,,,,,,,,,,,,,,,,,,499531.0,493491.0,,,
Mark Karcher,,,,,,,,,,,,,,,,,,,,,,78798.0,,,,
Jamal Robinson,,,,,,,,,,,,,,,,,,,,,,63038.0,,,,
Rik Smits,,,,,,,,,,,,,,,,,,,,,,,20025728.0,14168196.0,6779688.0,6935443.0
Charles Barkley,,,,,,,,,,,,,,,,,,,,,,,14712779.0,1666846.0,3813574.0,8140476.0
Bison Dele,,,,,,,,,,,,,,,,,,,,,,,9432526.0,8100874.0,6864434.0,
Jeff Hornacek,,,,,,,,,,,,,,,,,,,,,,,8500717.0,5758955.0,7110197.0,4154330.0
Armen Gilliam,,,,,,,,,,,,,,,,,,,,,,,6570400.0,5407250.0,4712561.0,4017355.0
Gerald Wilkins,,,,,,,,,,,,,,,,,,,,,,,4904259.0,3333693.0,553731.0,429130.0
Dino Radja,,,,,,,,,,,,,,,,,,,,,,,3711707.0,4167116.0,4237305.0,9212002.0
Hot Rod Williams,,,,,,,,,,,,,,,,,,,,,,,3146900.0,,,
Yinka Dare,,,,,,,,,,,,,,,,,,,,,,,3095405.0,2761964.0,2631366.0,2510630.0
Kevin Gamble,,,,,,,,,,,,,,,,,,,,,,,3054945.0,2741962.0,2407213.0,2073697.0
Keith Askins,,,,,,,,,,,,,,,,,,,,,,,2864741.0,1208463.0,1271191.0,1127009.0
Tim Legler,,,,,,,,,,,,,,,,,,,,,,,2663012.0,2200237.0,1872888.0,780237.0
Duane Ferrell,,,,,,,,,,,,,,,,,,,,,,,2656474.0,2383590.0,2093228.0,1803215.0
B.J. Tyler,,,,,,,,,,,,,,,,,,,,,,,2638491.0,2351920.0,2033906.0,1803215.0
Harvey Grant,,,,,,,,,,,,,,,,,,,,,,,1961703.0,1666846.0,7918463.0,7127902.0
Johnny Taylor,,,,,,,,,,,,,,,,,,,,,,,1916584.0,1728519.0,1528616.0,
Chris Anstey,,,,,,,,,,,,,,,,,,,,,,,1820657.0,1642177.0,1210004.0,
Malik Sealy,,,,,,,,,,,,,,,,,,,,,,,1798228.0,1666846.0,1949160.0,3003047.0
Rex Walters,,,,,,,,,,,,,,,,,,,,,,,1798228.0,3604555.0,2423738.0,2141318.0
Derek Harper,,,,,,,,,,,,,,,,,,,,,,,1798228.0,1666846.0,2644078.0,2254019.0
Antoine Carr,,,,,,,,,,,,,,,,,,,,,,,1634753.0,,2711875.0,3987880.0
Eddie Johnson,,,,,,,,,,,,,,,,,,,,,,,1634753.0,,1062207.0,2080633.0
Scott Burrell,,,,,,,,,,,,,,,,,,,,,,,1634753.0,1666846.0,2423738.0,2141318.0
Frederic Weis,,,,,,,,,,,,,,,,,,,,,,,1548438.0,,,
Ed Gray,,,,,,,,,,,,,,,,,,,,,,,1538368.0,1387549.0,1226852.0,
Keith Booth,,,,,,,,,,,,,,,,,,,,,,,1270007.0,1145523.0,1012885.0,
Rodrick Rhodes,,,,,,,,,,,,,,,,,,,,,,,1180290.0,1065615.0,942207.0,
Dwayne Schintzius,,,,,,,,,,,,,,,,,,,,,,,899114.0,1104285.0,,1083663.0
Eric Washington,,,,,,,,,,,,,,,,,,,,,,,899114.0,866760.0,410171.0,
Toby Bailey,,,,,,,,,,,,,,,,,,,,,,,874593.0,479218.0,,
Reggie Jordan,,,,,,,,,,,,,,,,,,,,,,,833724.0,,461442.0,429130.0
John Coker,,,,,,,,,,,,,,,,,,,,,,,833724.0,583396.0,,
Thurl Bailey,,,,,,,,,,,,,,,,,,,,,,,833724.0,1416819.0,,
Pete Chilcutt,,,,,,,,,,,,,,,,,,,,,,,833724.0,1166792.0,1186445.0,1213702.0
Bill Wennington,,,,,,,,,,,,,,,,,,,,,,,833724.0,1666846.0,3050859.0,1733860.0
Mark West,,,,,,,,,,,,,,,,,,,,,,,833724.0,1666846.0,1101699.0,3467721.0
Rick Mahorn,,,,,,,,,,,,,,,,,,,,,,,833724.0,1666846.0,813562.0,693544.0
Andrew Lang,,,,,,,,,,,,,,,,,,,,,,,833724.0,5113885.0,4576289.0,4043363.0
Ricky Pierce,,,,,,,,,,,,,,,,,,,,,,,833724.0,,,2080633.0
Jerome Allen,,,,,,,,,,,,,,,,,,,,,,,833724.0,,59322.0,429130.0
Haywoode Workman,,,,,,,,,,,,,,,,,,,,,,,833724.0,3400366.0,2135601.0,1872569.0
Willie Anderson,,,,,,,,,,,,,,,,,,,,,,,833724.0,,,
Ed Pinckney,,,,,,,,,,,,,,,,,,,,,,,833724.0,,,520158.0
Blue Edwards,,,,,,,,,,,,,,,,,,,,,,,833724.0,1416819.0,3898320.0,3641107.0
Byron Scott,,,,,,,,,,,,,,,,,,,,,,,833724.0,,,429130.0
John Salley,,,,,,,,,,,,,,,,,,,,,,,833724.0,,,3857840.0
Anthony Avent,,,,,,,,,,,,,,,,,,,,,,,833724.0,,,
LaSalle Thompson,,,,,,,,,,,,,,,,,,,,,,,833724.0,,,429130.0
Thomas Hamilton,,,,,,,,,,,,,,,,,,,,,,,833724.0,,,
Tony Farmer,,,,,,,,,,,,,,,,,,,,,,,833724.0,,461442.0,429130.0
Joe Dumars,,,,,,,,,,,,,,,,,,,,,,,833724.0,1666846.0,5084766.0,5331622.0
BJ Armstrong,,,,,,,,,,,,,,,,,,,,,,,833724.0,6083989.0,4406797.0,4161266.0
Chucky Brown,,,,,,,,,,,,,,,,,,,,,,,833724.0,1416819.0,461442.0,866930.0
Michael Cage,,,,,,,,,,,,,,,,,,,,,,,833724.0,3917089.0,3483778.0,2553977.0
Jack Haley,,,,,,,,,,,,,,,,,,,,,,,833724.0,,461442.0,
Gheorghe Muresan,,,,,,,,,,,,,,,,,,,,,,,833724.0,791752.0,3199165.0,4097113.0
Pooh Richardson,,,,,,,,,,,,,,,,,,,,,,,826991.0,5050545.0,4780883.0,4717835.0
Randy Livingston,,,,,,,,,,,,,,,,,,,,,,,792855.0,479218.0,553731.0,381449.0
Fred Vinson,,,,,,,,,,,,,,,,,,,,,,,792855.0,,,
Andrew Gaze,,,,,,,,,,,,,,,,,,,,,,,751986.0,583396.0,,
Jerald Honeycutt,,,,,,,,,,,,,,,,,,,,,,,751986.0,500053.0,508476.0,
DeJuan Wheat,,,,,,,,,,,,,,,,,,,,,,,751986.0,583396.0,444069.0,
James Cotton,,,,,,,,,,,,,,,,,,,,,,,751986.0,,410171.0,
Nikita Morgunov,,,,,,,,,,,,,,,,,,,,,,,629380.0,479218.0,,
Gerald Brown,,,,,,,,,,,,,,,,,,,,,,,629380.0,479218.0,,
Miles Simon,,,,,,,,,,,,,,,,,,,,,,,629380.0,479218.0,,
Makhtar N'Diaye,,,,,,,,,,,,,,,,,,,,,,,629380.0,479218.0,,
Shea Seals,,,,,,,,,,,,,,,,,,,,,,,629380.0,,410171.0,
Charles Jones,,,,,,,,,,,,,,,,,,,,,,,629380.0,479218.0,,429130.0
Mate Skelin,,,,,,,,,,,,,,,,,,,,,,,629380.0,479218.0,,
Brent Scott,,,,,,,,,,,,,,,,,,,,,,,629380.0,,,429130.0
Ryan Stack,,,,,,,,,,,,,,,,,,,,,,,629380.0,479218.0,,
Jeffrey Sheppard,,,,,,,,,,,,,,,,,,,,,,,629380.0,479218.0,,
Marty Conlon,,,,,,,,,,,,,,,,,,,,,,,561680.0,1104285.0,,2509763.0
Ryan Robertson,,,,,,,,,,,,,,,,,,,,,,,493491.0,,,
John Celestand,,,,,,,,,,,,,,,,,,,,,,,493491.0,,,
Shannon Smith,,,,,,,,,,,,,,,,,,,,,,,493491.0,,,
Tim Young,,,,,,,,,,,,,,,,,,,,,,,493491.0,,,
Dominique Wilkins,,,,,,,,,,,,,,,,,,,,,,,408688.0,1666846.0,,429130.0
Jamie Watson,,,,,,,,,,,,,,,,,,,,,,,408688.0,,,1733860.0
Danny Schayes,,,,,,,,,,,,,,,,,,,,,,,346183.0,1666846.0,1169496.0,996970.0
Dedric Willoughby,,,,,,,,,,,,,,,,,,,,,,,220619.0,,,
Benoit Benjamin,,,,,,,,,,,,,,,,,,,,,,,201939.0,,,
A.J. Bramlett,,,,,,,,,,,,,,,,,,,,,,,194493.0,,,
Randell Jackson,,,,,,,,,,,,,,,,,,,,,,,188814.0,479218.0,,
Rick Hughes,,,,,,,,,,,,,,,,,,,,,,,188688.0,,,
DeMarco Johnson,,,,,,,,,,,,,,,,,,,,,,,182881.0,,,
Mark Davis,,,,,,,,,,,,,,,,,,,,,,,173283.0,,553731.0,429130.0
Stanley Roberts,,,,,,,,,,,,,,,,,,,,,,,168091.0,,6355957.0,5635047.0
Jermaine Walker,,,,,,,,,,,,,,,,,,,,,,,163475.0,,,
Lou Roe,,,,,,,,,,,,,,,,,,,,,,,159244.0,,,429130.0
Joe Stephens,,,,,,,,,,,,,,,,,,,,,,,144579.0,,461442.0,
Devin Gray,,,,,,,,,,,,,,,,,,,,,,,144222.0,,,
Drew Barry,,,,,,,,,,,,,,,,,,,,,,,102605.0,583396.0,,
Mark Hendrickson,,,,,,,,,,,,,,,,,,,,,,,102603.0,708409.0,,428263.0
Kiwane Garris,,,,,,,,,,,,,,,,,,,,,,,99960.0,,,
Jamel Thomas,,,,,,,,,,,,,,,,,,,,,,,95794.0,,,
Eric Riley,,,,,,,,,,,,,,,,,,,,,,,82074.0,895930.0,,
Terry Dehere,,,,,,,,,,,,,,,,,,,,,,,81737.0,1854366.0,1501912.0,3303004.0
Adrian Caldwell,,,,,,,,,,,,,,,,,,,,,,,81737.0,,495340.0,
Derek Hood,,,,,,,,,,,,,,,,,,,,,,,81281.0,,,
Marcus Brown,,,,,,,,,,,,,,,,,,,,,,,70775.0,833423.0,847461.0,381449.0
Rusty Larue,,,,,,,,,,,,,,,,,,,,,,,66351.0,583396.0,,
Tyrone Grant,,,,,,,,,,,,,,,,,,,,,,,60959.0,,,
Bakari Hendrix,,,,,,,,,,,,,,,,,,,,,,,51831.0,,,
Khalid Reeves,,,,,,,,,,,,,,,,,,,,,,,49547.0,4128778.0,3138995.0,3037724.0
Wayne Turner,,,,,,,,,,,,,,,,,,,,,,,49042.0,,,
Jason Lawson,,,,,,,,,,,,,,,,,,,,,,,40868.0,,410594.0,
Mike Brown,,,,,,,,,,,,,,,,,,,,,,,40868.0,,,
LaMarcus Golden,,,,,,,,,,,,,,,,,,,,,,,40868.0,,,
Casey Shaw,,,,,,,,,,,,,,,,,,,,,,,40868.0,479218.0,,
Brett Robisch,,,,,,,,,,,,,,,,,,,,,,,32695.0,,,
Kebu Stewart,,,,,,,,,,,,,,,,,,,,,,,30963.0,,410171.0,
Jason Miskiri,,,,,,,,,,,,,,,,,,,,,,,26126.0,,,
Louis Bullock,,,,,,,,,,,,,,,,,,,,,,,16347.0,,,
Jimmy Oliver,,,,,,,,,,,,,,,,,,,,,,,12213.0,,461442.0,
Robert Werdann,,,,,,,,,,,,,,,,,,,,,,,12213.0,,,287820.0
John Morton,,,,,,,,,,,,,,,,,,,,,,,11010.0,,,
Andy Panko,,,,,,,,,,,,,,,,,,,,,,,8173.0,,,
Trevor Winter,,,,,,,,,,,,,,,,,,,,,,,7403.0,479218.0,,
Ira Bowman,,,,,,,,,,,,,,,,,,,,,,,7403.0,,,
Jason Sasser,,,,,,,,,,,,,,,,,,,,,,,4423.0,,,
Mark Price,,,,,,,,,,,,,,,,,,,,,,,,9147654.0,6933790.0,5910731.0
Rony Seikaly,,,,,,,,,,,,,,,,,,,,,,,,7087431.0,6783077.0,6505446.0
Lionel Simmons,,,,,,,,,,,,,,,,,,,,,,,,7064929.0,6299177.0,5537951.0
Stojko Vrankovic,,,,,,,,,,,,,,,,,,,,,,,,6767397.0,6067820.0,5028196.0
Bobby Hurley,,,,,,,,,,,,,,,,,,,,,,,,6717391.0,6020363.0,5319485.0
Sharone Wright,,,,,,,,,,,,,,,,,,,,,,,,6667386.0,5932227.0,5374968.0
Ken Norman,,,,,,,,,,,,,,,,,,,,,,,,6292346.0,5647480.0,4974446.0
Micheal Williams,,,,,,,,,,,,,,,,,,,,,,,,4958868.0,4703408.0,4291305.0
Carl Herrera,,,,,,,,,,,,,,,,,,,,,,,,4571325.0,3084758.0,2687484.0
Buck Williams,,,,,,,,,,,,,,,,,,,,,,,,2783633.0,2425433.0,2068496.0
Doug Edwards,,,,,,,,,,,,,,,,,,,,,,,,2708625.0,2423738.0,429130.0
Lee Mayberry,,,,,,,,,,,,,,,,,,,,,,,,2566943.0,2237297.0,1907246.0
